X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,X40,Y40,X41,Y41,X42,Y42,X43,Y43,X44,Y44,X45,Y45,X46,Y46,X47,Y47,X48,Y48,X49,Y49,Power1,Power2,Power3,Power4,Power5,Power6,Power7,Power8,Power9,Power10,Power11,Power12,Power13,Power14,Power15,Power16,Power17,Power18,Power19,Power20,Power21,Power22,Power23,Power24,Power25,Power26,Power27,Power28,Power29,Power30,Power31,Power32,Power33,Power34,Power35,Power36,Power37,Power38,Power39,Power40,Power41,Power42,Power43,Power44,Power45,Power46,Power47,Power48,Power49,qW,Total_Power
1,1,1,51,1,101,1,151,601,1,601,51,601,101,601,151,998,0,995.82,77.69,993.7,150,949,198,1,201,1,251,1,301,1,351,998,200,995.82,277.69,993.7,350,949,398,1,401,1,470,1,540,50,598,801,401,801,451,801,501,801,551,398,600,395.82,677.69,393.7,750,349,798,801,601,801,670,801,740,850,798,1,801,1,870,1,940,50,998,601,801,601,870,601,940,650,998,998,800,995.82,877.69,993.7,950,949,998,0,1000,96602.42,86173.92,83441.93,81418.32,100519.19,90690.72,86301.83,82171.36,106887.88,103505.67,101691.59,82263.55,79276.43,78149.48,77374.83,77376.75,93049.3,93296.76,93604.21,88408.43,75909.27,76705.83,76283.55,72688.33,85206.81,83021.04,87112.31,88566.07,77897.11,74899.42,70728.73,65610.72,89704.4,91614.83,88247.16,81780.9,76782.72,74108.69,75314.38,71498.19,75819.44,73544.65,73788.51,74681.92,92955.9,89823.86,87718.91,80231.6,68067.22,0.79,4081875.99
1,0,1,51,101,1,1,151,451,0,301,0,401,140,450,298,698,0,796.79,72.92,692.57,98.91,749,198,1000,0,1000,72.92,1000,148.91,965,300,0,201,1,270,1,340,50,448,898,300,796.79,272.92,742.57,398.91,849,398,448,400,396.79,472.92,342.57,548.91,349,698,1,601,1,670,1,740,50,798,733,602,898,550,1000,650,998,750,248,800,196.79,872.92,142.57,948.91,149,998,598,800,589,876,555,956,599,998,1000,811,1000,872.92,992.57,948.91,999,998,0,1000,87742.3,77417.58,90994.91,82473.55,97405.71,96587.28,83569.33,80692.48,101957.8,93421.02,88824.34,88611.07,107412.07,103309.26,99132.22,95681.4,76395.47,77403.32,77713.49,77944.61,84889.22,83340.71,81771.49,88340.22,78761.3,78360.03,76247.39,77856.03,77858.01,75005.19,74503.38,69273.36,87237.05,92297.23,92034.55,92433.55,72580.63,69405.48,74121.52,72442.5,79667.97,76656.71,72648.96,74927.67,90179.72,88413.01,88895.02,86038.24,73382.73,0.79,4111601.67
198,0,197.46,75.65,193.6,144.02,149,198,398,0,397.46,75.65,393.6,144.02,349,198,598,0,597.46,75.65,593.6,144.02,549,198,998,0,997.46,75.65,993.6,144.02,949,198,398,200,397.46,275.65,393.6,344.02,349,398,198,400,197.46,475.65,193.6,544.02,149,598,998,400,997.46,475.65,993.6,544.02,949,598,198,600,197.46,675.65,193.6,744.02,149,798,998,600,997.46,675.65,993.6,744.02,949,798,198,800,197.46,875.65,193.6,944.02,149,998,598,800,597.46,875.65,593.6,944.02,549,998,798,800,797.46,875.65,793.6,944.02,749,998,0,1010,91671.32,81075.12,74941.73,72048.21,96472.7,84553.26,78280.76,67637.18,101231.66,93512.34,87980.08,81364.08,107643.47,103931.2,100845.63,93324.13,72376.63,74691.88,79152.29,77013.55,76124.55,77438.92,80095.03,71415.01,97663.43,94129.43,92500.29,76057.23,75127.39,73430.93,76193.3,67398.79,88597.77,88806.47,88939.52,83280.93,70491.4,68731.89,72301,75070.9,76462.78,71985.48,69691.48,68470.55,80682.84,82923.38,84546.44,77856.36,76575.36,0.77,4002736.09
198,0,197.07,78.47,197.18,152.38,149,198,598,0,597.07,78.47,597.18,152.38,549,198,998,0,997.07,78.47,997.18,152.38,949,198,798,200,797.07,278.47,797.18,352.38,749,398,198,400,197.07,478.47,197.18,552.38,149,598,398,400,397.07,478.47,397.18,552.38,349,598,998,400,997.07,478.47,997.18,552.38,949,598,998,600,997.07,678.47,997.18,752.38,949,798,198,800,197.07,878.47,197.18,952.38,149,998,398,800,397.07,878.47,397.18,952.38,349,998,598,800,597.07,878.47,597.18,952.38,549,998,998,800,997.07,878.47,997.18,952.38,949,998,0,1000,96152.05,88268.48,84108.15,78601.4,100904.49,94073.53,87832.7,79864.09,107361.52,103923.97,101024.21,92576.58,90038.22,88025.41,87902.95,79611.09,79020.94,73460.95,71562.93,70819.83,81087.94,78314.67,76110.31,69678.62,96054.26,92603.57,91797.75,73945.85,86258.78,88429.8,90874.51,71551.09,73967.86,68587.82,67664.16,69471.12,75122.52,69212.64,67696.57,64570.84,77201.99,73738.66,72741.24,67415.01,85321.38,87695.78,87850.99,79736.19,72148.27,0.77,4011983.63
198,0,196.79,74.17,193.27,145.84,149,198,398,0,396.79,74.17,393.27,145.84,349,198,998,0,996.79,74.17,993.27,145.84,949,198,198,200,196.79,274.17,193.27,345.84,149,398,798,200,796.79,274.17,793.27,345.84,749,398,998,200,996.79,274.17,993.27,345.84,949,398,198,600,196.79,674.17,193.27,745.84,149,798,798,600,796.79,674.17,793.27,745.84,749,798,998,600,996.79,674.17,993.27,745.84,949,798,198,800,196.79,874.17,193.27,945.84,149,998,598,800,596.79,874.17,593.27,945.84,549,998,798,800,796.79,874.17,793.27,945.84,749,998,0,1000,93656.2,83170.67,78337.06,69743.76,100754.32,91289.29,84431.95,76309.62,107509.8,103229.84,102877.36,84531.63,70263.8,72041.02,76789.05,77041.99,86774.67,80272.09,79536.23,78112.15,94914.15,93924.63,93174.04,85856.85,81446.61,76731.11,75278.03,66650.86,84884.72,79557.94,77999.3,66822.8,93726.19,91434.95,89218.37,80949.9,68132.64,67066.01,71862.46,73544.15,70430.58,70212.94,70964.91,68870.14,74161.17,78484.13,83724.35,77372.93,75170.87,0.77,3979240.27
198,0,197.18,79.83,192.97,150,89.53,198,798,0,797.18,79.83,792.97,150,689.53,198,998,0,997.18,79.83,992.97,150,889.53,198,198,200,197.18,279.83,192.97,350,89.53,398,398,200,397.18,279.83,392.97,350,289.53,398,398,400,397.18,479.83,392.97,550,289.53,598,798,400,797.18,479.83,792.97,550,689.53,598,598,600,597.18,679.83,592.97,750,489.53,798,198,800,197.18,879.83,192.97,950,89.53,998,598,800,597.18,879.83,592.97,950,489.53,998,798,800,797.18,879.83,792.97,950,689.53,998,998,800,997.18,879.83,992.97,950,889.53,998,0,1000,98808.12,91172.6,87695.64,77629.77,100187.07,92026.96,86697.31,86507.58,107088.72,101760.57,97672.88,88491.38,79275.63,75802.22,71282.65,71834.14,88891.35,83621.8,82205.91,70102.2,76757.28,76141.77,73405.68,70455.74,96312.6,94858.67,91672.4,83102.59,77475.85,79707.73,81461.91,68500.39,73047.44,70628.27,72120.78,72313.61,73972.08,70955.85,67635.27,68293.67,83985.45,77059.16,70960.83,68677.56,93775.66,90562.83,87256.6,76617.31,72504.98,0.77,3998974.46
198,0,196.11,74.28,197.07,142.27,149,198,398,0,396.11,74.28,397.07,142.27,349,198,998,0,996.11,74.28,997.07,142.27,949,198,398,200,396.11,274.28,397.07,342.27,349,398,998,200,996.11,274.28,997.07,342.27,949,398,398,400,396.11,474.28,397.07,542.27,349,598,998,400,996.11,474.28,997.07,542.27,949,598,198,600,196.11,674.28,197.07,742.27,149,798,798,600,796.11,674.28,797.07,742.27,749,798,198,800,196.11,874.28,197.07,942.27,149,998,598,800,596.11,874.28,597.07,942.27,549,998,998,800,996.11,874.28,997.07,942.27,949,998,0,1010,94846.11,84704.26,77470.18,73463.71,100730.53,92339.21,86643.62,71224.62,107100.47,103370.06,102023.54,84595.96,78985.9,75797.25,77648.81,67360.39,95401.56,94945.26,96524.27,80099.92,73462.12,74358.43,76695.86,73915.51,91449.69,91138.66,90929.1,87398.62,73152.64,71676.53,72733.93,65997.42,81675.17,82687.09,82946.74,76039.39,67991.56,67903.05,71675.08,74764.66,73730.14,75743.35,76283.15,74277.38,92552.7,89615.87,86993.37,81453.16,76526.47,0.78,4021042.49
1,1,1,51,1,101,1,151,601,1,701,0,601,101,601,151,998,0,1000,79.83,992.97,150,689.53,298,101,101,1,270,1,340,0,498,998,200,997.18,279.83,992.97,350,889.53,398,601,401,601,451,601,501,651,551,1,601,1,670,1,740,50,698,351,501,401,670,401,790,350,898,998,600,997.18,679.83,992.97,750,839.53,798,0,801,1,870,1,940,100,1000,651,998,550,998,700,898,750,998,998,800,997.18,879.83,992.97,950,889.53,998,0,1000,96207.08,84532.03,78878.44,76404.36,94185.88,99580.52,90905.08,85560,107431.05,103272.47,100251.17,86015.12,86851.15,82409.39,81240.36,81059.11,96297.06,96442.14,94845.27,87843.23,86759.89,84436.43,78724.49,81026.7,78460.07,71571.17,70546.43,73007.48,77860.94,81241.3,77721.93,73474.52,95272.04,93436.43,92436.37,77445.96,72877.22,74202.91,72857.21,71084.26,72454.91,74568.16,77997.08,74154.58,89272.62,89877.37,87790.83,80610.05,69248.2,0.79,4110398.43
1,0,1,51,101,151,0,151,248,1,298,50,348,100,398,150,598,0,589,86,592.97,200,488.57,198,998,0,994,68,984,132,788.57,198,998,200,997.18,280.05,992.97,350,888.57,398,50,401,1,451,1,501,1,551,651,301,401,351,401,451,401,551,998,400,1000,480.05,992.97,650,788.57,598,1,601,1,670,50,940,50,798,401,601,401,670,401,740,450,898,575,802,597.18,880.05,592.97,950,488.57,998,948,800,947.18,880.05,992.97,1000,788.57,1000,0,1000,92320.42,79833.35,75948.46,77130.59,95587.9,87410.53,80835.05,75743.69,101147.59,92601.07,85106.8,76178.58,108188.94,103793.35,101214.86,88519.21,98427.85,97895.15,94810.92,78268.73,80139.52,75179,71797.91,70897.88,77631.08,78338.47,78337.34,80729.99,89942.62,89383.71,91525.74,84740.61,69752.6,69923.69,75686.33,75576.08,76728.95,78704.39,74651.14,68995.77,80941.39,76713.83,74842.95,70160.42,92709.91,91352.3,89554.32,81667.54,76329.73,0.79,4083436.52
198,0,197.18,80.05,192.97,150,88.57,198,398,0,397.18,80.05,392.97,150,288.57,198,598,0,597.18,80.05,592.97,150,488.57,198,998,0,997.18,80.05,992.97,150,888.57,198,798,200,797.18,280.05,792.97,350,688.57,398,998,200,997.18,280.05,992.97,350,888.57,398,198,400,197.18,480.05,192.97,550,88.57,598,598,400,597.18,480.05,592.97,550,488.57,598,998,400,997.18,480.05,992.97,550,888.57,598,198,600,197.18,680.05,192.97,750,88.57,798,598,800,597.18,880.05,592.97,950,488.57,998,998,800,997.18,880.05,992.97,950,888.57,998,0,1000,91579.9,80057.56,73231.8,72930.97,95903.51,82828.34,73658.3,68617.57,101565.88,91465.58,81917.14,71751.17,106952.71,103438.04,101640.59,85667.47,81725.39,76559.24,72244.19,69331.25,95683.03,94007.59,91207.16,73018.83,73426.72,72618.97,73400.03,69008.74,68356.38,71355.42,73910.35,73454.88,87086.32,87711.21,86262.21,78873.06,70368.04,72973.66,74518,73877.54,79262.67,76490.85,76451.98,72862.4,90428.88,89824.21,88033.06,78570.84,83775.13,0.77,3979884.77
48,1,98,50,148,100,198,150,398,0,396.97,69.41,392.69,143.8,349,198,798,0,796.97,69.41,792.69,143.8,749,198,998,0,996.97,69.41,992.69,143.8,949,198,998,200,996.97,269.41,992.69,343.8,949,398,201,401,201,470,201,540,250,598,998,400,996.97,469.41,992.69,543.8,949,598,40,760,80,720,120,680,160,640,998,600,996.97,669.41,992.69,743.8,949,798,1,801,1,870,1,940,50,998,598,800,596.97,869.41,592.69,943.8,549,998,998,800,996.97,869.41,992.69,943.8,949,998,0,1000,92260.95,83663.77,77310.68,73588.03,95722.51,87065.74,81883.1,75596.5,100705.81,90705.8,84112.62,78119.77,107910.88,101690.27,99777.41,78855.95,92651.04,89557.98,92559.51,75375.47,82678.41,78560.14,76816.12,76522.03,89329.21,88810.64,91202.74,75394.29,72254.72,72413.99,71861.91,74397.01,88055.96,89001.83,93400.12,74367.99,72234.99,75729.53,73960.78,70840.08,77293.64,73463.54,74143.7,72854.41,88827.57,87949.85,88846.03,83086.87,69108.38,0.78,4062520.29
198,0,197.6,69.96,197.18,144.6,149,198,998,0,997.6,69.96,997.18,144.6,949,198,398,200,397.6,269.96,397.18,344.6,349,398,998,200,997.6,269.96,997.18,344.6,949,398,198,400,197.6,469.96,197.18,544.6,149,598,798,400,797.6,469.96,797.18,544.6,749,598,998,400,997.6,469.96,997.18,544.6,949,598,598,600,597.6,669.96,597.18,744.6,549,798,998,600,997.6,669.96,997.18,744.6,949,798,198,800,197.6,869.96,197.18,944.6,149,998,598,800,597.6,869.96,597.18,944.6,549,998,998,800,997.6,869.96,997.18,944.6,949,998,0,1000,100801.24,93241.73,87664.05,80188.02,107680.16,102729.68,102778.5,84915.86,90178.41,81063.87,78110.35,72907.14,95491.17,94551.51,98491.66,81158.34,75427.89,71235.03,70888.68,70502.55,82786.51,76500.55,74679.78,71235.56,92875.94,91249.11,92392.55,73979.92,70221.41,69306.48,71066.41,62210.49,87648.93,86535.92,88472.09,69899.07,72330.14,69751.44,72774.67,74570.05,67016.58,68303.56,72553.23,71694.42,85051.94,85088.65,86050.74,79812.46,76080.72,0.77,3982145.16
198,0,195.76,77.94,191.75,150,89.76,198,398,0,395.76,77.94,391.75,150,289.76,198,798,0,795.76,77.94,791.75,150,689.76,198,998,0,995.76,77.94,991.75,150,889.76,198,598,200,595.76,277.94,591.75,350,489.76,398,198,400,195.76,477.94,191.75,550,89.76,598,998,400,995.76,477.94,991.75,550,889.76,598,198,600,195.76,677.94,191.75,750,89.76,798,198,800,195.76,877.94,191.75,950,89.76,998,398,800,395.76,877.94,391.75,950,289.76,998,798,800,795.76,877.94,791.75,950,689.76,998,998,800,995.76,877.94,991.75,950,889.76,998,0,1010,93333.55,82526.82,76317.24,75695.13,97734.75,87207.31,80221.13,73536.01,100223.64,92398.37,86546.58,83681.46,106986.62,102003.88,98081.05,88528.91,81118.39,80184.78,81803.42,77848.33,81148.35,80985.57,82828.26,73937.86,95585.57,93271.8,91196.68,83345.63,79438.32,78623.92,76845.78,70649.74,71905.27,68350.14,66559.67,70572.3,77519.57,72008.4,71210.24,68373.42,86398.76,81008.48,75171.97,70954.27,94436.98,91675.18,88472.68,78406.32,72328.87,0.78,4039187.39
198,0,195.76,77.94,191.75,150,89.76,198,398,0,395.76,77.94,391.75,150,289.76,198,798,0,795.76,77.94,791.75,150,689.76,198,998,0,995.76,77.94,991.75,150,889.76,198,598,200,595.76,277.94,591.75,350,489.76,398,198,400,195.76,477.94,191.75,550,89.76,598,998,400,995.76,477.94,991.75,550,889.76,598,198,600,195.76,677.94,191.75,750,89.76,798,198,800,195.76,877.94,191.75,950,89.76,998,398,800,395.76,877.94,391.75,950,289.76,998,798,800,795.76,877.94,791.75,950,689.76,998,998,800,995.76,877.94,991.75,950,889.76,998,0,1010,93333.55,82526.82,76317.24,75695.13,97734.75,87207.31,80221.13,73536.01,100223.64,92398.37,86546.58,83681.46,106986.62,102003.88,98081.05,88528.91,81118.39,80184.78,81803.42,77848.33,81148.35,80985.57,82828.26,73937.86,95585.57,93271.8,91196.68,83345.63,79438.32,78623.92,76845.78,70649.74,71905.27,68350.14,66559.67,70572.3,77519.57,72008.4,71210.24,68373.42,86398.76,81008.48,75171.97,70954.27,94436.98,91675.18,88472.68,78406.32,72328.87,0.78,4039187.39
1,1,1,51,1,101,1,151,448,0,446.21,71.8,347.07,138.98,349,198,698,0,796.21,71.8,797.07,138.98,749,198,998,0,1000,71.8,997.07,138.98,949,198,201,401,301,351,201,501,201,551,798,400,796.21,471.8,797.07,538.98,749,598,998,400,996.21,471.8,997.07,538.98,949,598,298,600,196.21,671.8,197.07,738.98,149,798,1,801,1,870,0,940,50,998,201,998,250,898,300,998,450,898,798,800,796.21,871.8,747.07,938.98,749,998,998,800,996.21,871.8,997.07,938.98,999,998,0,1000,96202.33,83732.92,79802.03,78639.6,97275.19,88526.29,85482.1,80014.25,101859.9,92443.8,86539.66,85302.7,107683.72,103353.31,98655.86,91764.63,79694.13,82156.5,80607.32,73132.15,90366.67,84158.53,79910.56,80743.84,97392.35,94793.5,90511.29,84254.43,77461.65,77770.76,76856.49,76810.23,75914.9,71186.69,69483.69,69502.06,69119.19,72336.15,73993.4,73428.06,86486.94,79564.97,78125.85,77691.87,94394.07,91304.12,89159.42,86510,64949.47,0.79,4107485.58
198,0,195.96,75.43,192.22,146.17,149,198,598,0,595.96,75.43,592.22,146.17,549,198,798,0,795.96,75.43,792.22,146.17,749,198,998,0,995.96,75.43,992.22,146.17,949,198,398,200,395.96,275.43,392.22,346.17,349,398,598,200,595.96,275.43,592.22,346.17,549,398,998,400,995.96,475.43,992.22,546.17,949,598,398,600,395.96,675.43,392.22,746.17,349,798,798,600,795.96,675.43,792.22,746.17,749,798,998,600,995.96,675.43,992.22,746.17,949,798,198,800,195.96,875.43,192.22,946.17,149,998,598,800,595.96,875.43,592.22,946.17,549,998,0,1000,93277.79,83886.21,78340.21,72948.2,95196.08,85086.28,80090.88,71356.42,100869.05,90054.68,84327.71,79753.45,107831.6,102480.89,97850.41,88912.34,74781.42,69078.56,68384.83,68552.35,73731.23,76514.07,79101.86,73929.46,94515.41,91443.78,90363,72255.87,76827.1,74718.21,73951.95,70892.99,72746.49,71645.74,72824.87,71072.5,86479.84,86724.95,86393.63,78127.78,71978.48,72114.65,76212.82,76507.15,71133.54,75550.68,79444.5,77226.75,77526.38,0.76,3945015.05
198,0,197.46,75.19,192.94,150,87.64,198,398,0,397.46,75.19,392.94,150,287.64,198,598,0,597.46,75.19,592.94,150,487.64,198,798,0,797.46,75.19,792.94,150,687.64,198,998,0,997.46,75.19,992.94,150,887.64,198,398,200,397.46,275.19,392.94,350,287.64,398,798,200,797.46,275.19,792.94,350,687.64,398,798,400,797.46,475.19,792.94,550,687.64,598,998,400,997.46,475.19,992.94,550,887.64,598,198,600,197.46,675.19,192.94,750,87.64,798,198,800,197.46,875.19,192.94,950,87.64,998,398,800,397.46,875.19,392.94,950,287.64,998,0,1000,89869.69,77572.71,71071.72,70397.59,92590.16,79035.96,71020.91,64122.31,96050.53,84112.74,74512.59,67877.69,100405.73,90674.34,83650.31,72025.79,107630.44,101945.2,97899.96,86303.56,63305.02,63477.6,64745.43,67443.78,78051.89,81266.76,82576.68,67220.36,76888.24,74312.44,71165.4,70623.53,92103.13,88833.64,86263.41,76612.84,81880.73,80740.33,82321.74,72520.78,74713.4,73593.99,72550.98,75350.9,85989.89,83593.37,83615.57,75568.6,74653.32,0.75,3900753.67
198,0,197.07,78.2,192.36,150,95.76,198,398,0,397.07,78.2,392.36,150,295.76,198,798,0,797.07,78.2,792.36,150,695.76,198,198,200,197.07,278.2,192.36,350,95.76,398,398,200,397.07,278.2,392.36,350,295.76,398,598,400,597.07,478.2,592.36,550,495.76,598,998,400,997.07,478.2,992.36,550,895.76,598,998,600,997.07,678.2,992.36,750,895.76,798,198,800,197.07,878.2,192.36,950,95.76,998,398,800,397.07,878.2,392.36,950,295.76,998,798,800,797.07,878.2,792.36,950,695.76,998,998,800,997.07,878.2,992.36,950,895.76,998,0,1000,95693.51,85636.12,79453.03,72490.82,101424.55,93168.67,88159.92,74206.51,107411.9,103334.85,101165.22,93482.46,69957.79,69626.01,68913.03,70833.23,82900.7,81421.4,76975.83,69772.09,87004.7,79987.19,75393.84,72015.31,100565.52,96748.53,94093.86,77386.6,89987.93,89382.78,88922.47,72226.14,75139.4,70751.84,69496.97,70956.22,75984.82,72603.5,72175.31,66918.37,71023.7,72865.71,73168.41,71488.42,85916.88,86365.84,85756.74,76728.86,71950.59,0.77,3979034.11
1,1,1,51,1,101,1,151,398,0,397.6,72.4,393.28,146.64,349,198,798,0,797.6,72.4,793.28,146.64,749,198,998,0,997.6,72.4,993.28,146.64,949,198,48,201,98,250,148,300,248,350,1,401,1,470,1,540,50,598,998,400,997.6,472.4,993.28,546.64,949,598,201,601,201,670,201,740,250,798,998,600,997.6,672.4,993.28,746.64,949,798,1,801,1,870,1,940,50,998,598,800,597.6,872.4,493.28,946.64,549,998,798,800,797.6,872.4,793.28,946.64,749,998,0,1000,95068.03,84904.19,81494.28,77338.09,96815.55,88927.04,85361.77,80923.06,102085.29,93128.06,88863.12,85283.81,108136.95,102432.93,98957.41,89284.16,76372.91,74397.98,74607.39,81456.45,81360.79,78904,76286.25,71319.28,97461.52,94310.76,94711.06,76364.61,81411.88,74977.68,72268.67,70118.73,90062.55,89571.57,90957.04,86486.39,73051.45,72413.53,71857.23,69879.7,80683.42,74297.27,70755.78,72848.2,81845.39,82460.9,85376.86,79922.06,67612.79,0.79,4075620.48
1,0,1,51,101,1,1,151,451,0,301,0,401,140,450,298,698,0,796.79,72.92,692.57,98.91,749,198,1000,0,1000,72.92,1000,148.91,965,300,0,220,1,270,1,340,50,448,898,300,796.79,272.92,745,409,849,398,448,400,396.79,472.92,342.57,548.91,349,698,1,601,1,670,1,740,50,798,733,602,898,550,1000,650,1000,756,248,800,196.79,872.92,142.57,948.91,149,998,598,800,589,876,555,956,599,998,1000,811,1000,872.92,992.57,948.91,999,998,0,1000,87840.28,77466.83,90891.94,82423.78,97362.53,96560.6,83555.3,80817.48,101972.45,93444,88861.49,88585.16,107390.81,103356.2,99165.73,95657.47,78986.75,74896.06,77658.61,78000.19,84855.51,83342.79,82635.49,88653.97,78911.52,78231.38,76004.95,77814.19,78183.85,74858.17,74409.24,69297.22,87218.54,92228.9,92002.14,92662.98,72616.13,69285.66,74212.94,72582.34,79662.96,76628.87,72639.81,74845.87,89290.56,88230.46,88867.67,86083.35,73578.39,0.79,4112006.76
1,1,1,51,1,101,1,151,648,1,698,50,848,0,948,250,1000,0,997.6,69.96,1000,144.6,949,198,101,201,201,251,201,301,201,401,798,200,797.6,269.96,797.18,344.6,799,398,1,401,50,470,0,640,50,598,748,500,797.6,469.96,797.18,544.6,749,598,401,601,401,670,201,840,450,898,1,801,1,870,0,940,200,998,598,800,597.6,869.96,597.18,1000,449,998,798,800,797.6,869.96,797.18,944.6,749,998,998,800,997.6,869.96,1000,1000,949,998,0,1000,98060.89,88787.6,86064.64,79499.94,95068.65,87360.96,99213.85,91810.52,107259.94,101664.9,97963.58,92444.06,81120.34,82690.3,74953.94,81589.53,84402.25,84519.27,92973.67,92516.11,81985.73,74066.11,72876.36,79187.79,80740.95,95608.01,89054.94,86916.48,81455.76,80384.68,75810.82,69556.8,76108.81,72166.46,71619,70450.62,83731.27,76147.57,70514.19,71104.49,90908.5,83491.64,76985.45,76523.11,96299.02,91546.7,88341.26,75816.03,70610.23,0.79,4110066.57
0,1,98,50,148,100,198,150,398,0,396.97,69.41,392.69,143.8,349,198,798,0,796.97,69.41,792.69,143.8,749,198,1000,0,996.97,69.41,992.69,143.8,849,298,998,200,996.97,269.41,992.69,343.8,899,348,201,401,201,351,201,501,201,551,998,400,996.97,469.41,992.69,543.8,949,598,140,860,80,720,120,680,160,640,998,600,996.97,669.41,992.69,743.8,899,748,1,801,1,870,1,940,100,1000,598,800,596.97,869.41,592.69,943.8,549,1000,998,800,996.97,869.41,992.69,943.8,949,998,0,1000,90771.92,85879.4,77956.13,73627.49,96548.96,87151.56,82343.08,75156.51,100341.9,90823.52,86613.61,81204.78,108022.63,101626.88,99735.49,78684.84,94820.86,93115.3,92570.24,75634.91,74655.95,80155.82,79511.7,74543.61,89109.08,89143.89,90664,74875.82,73598.06,72226.73,73559.3,78309.47,87594.73,88727.54,92500.94,75053.75,76272.18,72886.27,71594.3,71762.88,77012.28,74044.23,74704.41,73823.29,88240.08,88505.94,88856.12,82573.76,71260.46,0.79,4078396.62
198,0,197.07,77.97,192.74,150,97.24,198,598,0,597.07,77.97,592.74,150,497.24,198,998,0,997.07,77.97,992.74,150,897.24,198,198,200,197.07,277.97,192.74,350,97.24,398,798,200,797.07,277.97,792.74,350,697.24,398,798,400,797.07,477.97,792.74,550,697.24,598,398,600,397.07,677.97,392.74,750,297.24,798,998,600,997.07,677.97,992.74,750,897.24,798,198,800,197.07,877.97,192.74,950,97.24,998,398,800,397.07,877.97,392.74,950,297.24,998,798,800,797.07,877.97,792.74,950,697.24,998,998,800,997.07,877.97,992.74,950,897.24,998,0,1010,96412.85,88609.35,84195.83,75906.22,101921.42,94399.4,88357.63,82351.84,106862.02,103052.78,100751,93454.3,77258.71,76243.02,76838.33,76411.07,87932.63,88933.36,93081.9,78565.87,90048.21,89724.73,86474.88,78681.99,78396.99,76447.76,76076.67,68565.09,93637.7,90940.16,90864.43,73992.09,69477.69,67046.96,67604.77,71093.19,69989.2,69742.51,70294.22,66783.91,73113.78,72328.66,71475.77,68989.66,86890.7,87391.91,85993.26,76093.59,71330.03,0.77,4011030.04
1,1,1,51,1,101,1,151,601,0,601,70,592,117,650,298,998,0,998,54,1000,147.9,849,0,251,151,201,251,301,401,168,370,998,200,997.6,272.19,1000,347.9,949,398,0,398,23,443,0,501,0,551,798,400,797.6,472.19,793.53,547.9,649,698,1,601,10,669,1,740,200,898,1000,550,997.6,672.19,1000,747.9,899,848,1,801,1,870,1,940,100,998,598,800,597.6,872.19,593.53,947.9,599,1000,898,700,997.6,872.19,983,955,962,1000,0,1000,95273.01,85861.16,83522.12,78733.3,97167.33,92732.4,84476.87,87422.27,107822.54,98154.95,100563.56,98145.97,87039.6,80724.23,78450.59,78030.11,96115.92,100616.69,99807.08,89362.28,78074.45,72405.32,75646.51,72870.83,84838.59,83779.45,85410.43,79954.54,72662.51,74085.23,75712.83,72564.55,93498.79,97861.66,93899.63,83940.98,73705.54,72852.15,72541.7,70510.11,78320.12,78784.11,76785.66,74662.54,80252.94,91524.01,88654.2,81000.62,71344.21,0.8,4127582.86
