X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,X40,Y40,X41,Y41,X42,Y42,X43,Y43,X44,Y44,X45,Y45,X46,Y46,X47,Y47,X48,Y48,X49,Y49,X50,Y50,X51,Y51,X52,Y52,X53,Y53,X54,Y54,X55,Y55,X56,Y56,X57,Y57,X58,Y58,X59,Y59,X60,Y60,X61,Y61,X62,Y62,X63,Y63,X64,Y64,X65,Y65,X66,Y66,X67,Y67,X68,Y68,X69,Y69,X70,Y70,X71,Y71,X72,Y72,X73,Y73,X74,Y74,X75,Y75,X76,Y76,X77,Y77,X78,Y78,X79,Y79,X80,Y80,X81,Y81,X82,Y82,X83,Y83,X84,Y84,X85,Y85,X86,Y86,X87,Y87,X88,Y88,X89,Y89,X90,Y90,X91,Y91,X92,Y92,X93,Y93,X94,Y94,X95,Y95,X96,Y96,X97,Y97,X98,Y98,X99,Y99,X100,Y100,Power1,Power2,Power3,Power4,Power5,Power6,Power7,Power8,Power9,Power10,Power11,Power12,Power13,Power14,Power15,Power16,Power17,Power18,Power19,Power20,Power21,Power22,Power23,Power24,Power25,Power26,Power27,Power28,Power29,Power30,Power31,Power32,Power33,Power34,Power35,Power36,Power37,Power38,Power39,Power40,Power41,Power42,Power43,Power44,Power45,Power46,Power47,Power48,Power49,Power50,Power51,Power52,Power53,Power54,Power55,Power56,Power57,Power58,Power59,Power60,Power61,Power62,Power63,Power64,Power65,Power66,Power67,Power68,Power69,Power70,Power71,Power72,Power73,Power74,Power75,Power76,Power77,Power78,Power79,Power80,Power81,Power82,Power83,Power84,Power85,Power86,Power87,Power88,Power89,Power90,Power91,Power92,Power93,Power94,Power95,Power96,Power97,Power98,Power99,Power100,qW,Total_Power
400,0,346.13,37.39,289.86,74.78,232.3,112.04,800,0,746.13,37.39,689.86,74.78,632.3,112.04,1400,0,1346.13,37.39,1289.86,74.78,1232.3,112.04,1200,200,1146.13,237.39,1089.86,274.78,1032.3,312.04,1400,200,1346.13,237.39,1289.86,274.78,1232.3,312.04,400,400,346.13,437.39,289.86,474.78,232.3,512.04,800,400,746.13,437.39,689.86,474.78,632.3,512.04,200,600,146.13,637.39,89.86,674.78,32.3,712.04,600,600,546.13,637.39,489.86,674.78,432.3,712.04,1000,600,946.13,637.39,889.86,674.78,832.3,712.04,1200,600,1146.13,637.39,1089.86,674.78,1032.3,712.04,200,800,146.13,837.39,89.86,874.78,32.3,912.04,600,800,546.13,837.39,489.86,874.78,432.3,912.04,1000,800,946.13,837.39,889.86,874.78,832.3,912.04,1400,800,1346.13,837.39,1289.86,874.78,1232.3,912.04,200,1000,146.13,1037.39,89.86,1074.78,32.3,1112.04,400,1000,346.13,1037.39,289.86,1074.78,232.3,1112.04,600,1000,546.13,1037.39,489.86,1074.78,432.3,1112.04,800,1000,746.13,1037.39,689.86,1074.78,632.3,1112.04,1000,1000,946.13,1037.39,889.86,1074.78,832.3,1112.04,200,1200,146.13,1237.39,89.86,1274.78,32.3,1312.04,400,1200,346.13,1237.39,289.86,1274.78,232.3,1312.04,600,1200,546.13,1237.39,489.86,1274.78,432.3,1312.04,1000,1200,946.13,1237.39,889.86,1274.78,832.3,1312.04,1200,1200,1146.13,1237.39,1089.86,1274.78,1032.3,1312.04,44764.36,44723.6,43408.77,40603.31,60865.86,63067.12,59340.91,54086.2,97733.82,91198.87,80840.16,73173.09,74325.02,81517.13,84872.08,77472.17,99518.54,100349.03,99261.34,93072.01,42145.62,42718.3,42474.77,41788.73,53673.75,51369.6,52325.2,50832.37,45024.09,44376.19,41459.95,40797.28,52466.78,51191.56,47101.39,44388.15,63314.29,66022.64,65599.01,59569.45,80277.47,78819.77,81745.61,82392.75,48690.65,48290.51,47940.86,48754.14,53677.05,53929.86,54169.15,55007.63,86244.63,80297.75,66768.75,57429.88,99527.99,101796.03,101484.67,99388.12,54273.25,58350.41,64222.95,68311.04,58570.85,63065.7,67762.75,68378.45,62832.72,71894.04,76567.27,75813.38,56974.39,65209.53,79200.96,88242.01,79373.79,71556.86,68224.67,68136.64,74668.27,88310.79,98963.75,100954.99,76909.24,88848.62,98501.87,101019.21,96812.14,102934.76,101162.89,99787.47,76497.69,87882.34,98712.89,100179.7,99073.55,101446.36,101056.59,98853.58,0.74,7149004.13
200,0,146.06,37.53,89.62,74.98,32.27,112.15,400,0,346.06,37.53,289.62,74.98,232.27,112.15,1200,0,1146.06,37.53,1089.62,74.98,1032.27,112.15,1400,0,1346.06,37.53,1289.62,74.98,1232.27,112.15,800,200,746.06,237.53,689.62,274.98,632.27,312.15,1000,200,946.06,237.53,889.62,274.98,832.27,312.15,1200,200,1146.06,237.53,1089.62,274.98,1032.27,312.15,200,400,146.06,437.53,89.62,474.98,32.27,512.15,400,400,346.06,437.53,289.62,474.98,232.27,512.15,800,400,746.06,437.53,689.62,474.98,632.27,512.15,1000,400,946.06,437.53,889.62,474.98,832.27,512.15,1200,400,1146.06,437.53,1089.62,474.98,1032.27,512.15,200,600,146.06,637.53,89.62,674.98,32.27,712.15,600,600,546.06,637.53,489.62,674.98,432.27,712.15,800,600,746.06,637.53,689.62,674.98,632.27,712.15,1200,600,1146.06,637.53,1089.62,674.98,1032.27,712.15,600,800,546.06,837.53,489.62,874.98,432.27,912.15,1400,800,1346.06,837.53,1289.62,874.98,1232.27,912.15,200,1000,146.06,1037.53,89.62,1074.98,32.27,1112.15,600,1000,546.06,1037.53,489.62,1074.98,432.27,1112.15,800,1000,746.06,1037.53,689.62,1074.98,632.27,1112.15,1000,1000,946.06,1037.53,889.62,1074.98,832.27,1112.15,200,1200,146.06,1237.53,89.62,1274.98,32.27,1312.15,400,1200,346.06,1237.53,289.62,1274.98,232.27,1312.15,1000,1200,946.06,1237.53,889.62,1274.98,832.27,1312.15,36375.21,38525.87,41089.57,42795.54,42052.96,43982.98,44451.05,42773.31,73907.28,75611.33,71924.1,62249.01,99683.85,102094.09,99795.01,97951.68,44186.34,45270.98,47215.11,47979.87,55263.25,51657.59,52261.88,51436.86,95512.39,85262.82,72135.51,61069.49,41983.66,43854,47465.57,49530.02,46957.76,47285.74,49651.79,50219.91,57104.79,61232.24,63865.2,59797.21,56607.97,60998.66,70125.18,75650.36,90581.28,81059.8,69959.63,64247.96,57221.05,63193.79,64863.71,63360.17,56130.45,54514.97,52139.45,50558.9,81745.22,83003.77,74206.31,65971.72,80060.03,79821.91,83813.67,87885.72,60037.33,58419.02,59538.14,64044.65,99099.99,101586.36,101344.02,99381.61,76118.49,72223.59,69081.94,68707.93,66270.28,81609.61,95146.92,100762.09,64074.5,69931.72,81641.58,88900.52,98046.11,91033.62,81655.06,75376.95,76915.14,87829.56,98581.51,101123.15,98692.46,102823.99,100763.3,99265.72,98873.29,101435.93,101126.15,98971.51,0.74,7101618.27
400,0,346.1,37.45,289.75,74.87,232.38,112.06,800,0,746.1,37.45,689.75,74.87,632.38,112.06,1000,0,946.1,37.45,889.75,74.87,832.38,112.06,1400,0,1346.1,37.45,1289.75,74.87,1232.38,112.06,1000,200,946.1,237.45,889.75,274.87,832.38,312.06,1200,200,1146.1,237.45,1089.75,274.87,1032.38,312.06,400,400,346.1,437.45,289.75,474.87,232.38,512.06,600,400,546.1,437.45,489.75,474.87,432.38,512.06,800,400,746.1,437.45,689.75,474.87,632.38,512.06,1400,400,1346.1,437.45,1289.75,474.87,1232.38,512.06,200,600,146.1,637.45,89.75,674.87,32.38,712.06,400,600,346.1,637.45,289.75,674.87,232.38,712.06,600,600,546.1,637.45,489.75,674.87,432.38,712.06,1000,600,946.1,637.45,889.75,674.87,832.38,712.06,1400,600,1346.1,637.45,1289.75,674.87,1232.38,712.06,200,800,146.1,837.45,89.75,874.87,32.38,912.06,600,800,546.1,837.45,489.75,874.87,432.38,912.06,800,800,746.1,837.45,689.75,874.87,632.38,912.06,1000,800,946.1,837.45,889.75,874.87,832.38,912.06,1400,800,1346.1,837.45,1289.75,874.87,1232.38,912.06,600,1000,546.1,1037.45,489.75,1074.87,432.38,1112.06,200,1200,146.1,1237.45,89.75,1274.87,32.38,1312.06,400,1200,346.1,1237.45,289.75,1274.87,232.38,1312.06,800,1200,746.1,1237.45,689.75,1274.87,632.38,1312.06,1400,1200,1346.1,1237.45,1289.75,1274.87,1232.38,1312.06,43687.02,44154.99,41245.12,37778.19,42208.89,43564.98,47536.82,47968.99,57455.27,52939.46,49247.91,46523.64,99469.52,97652.16,91836.34,82992.52,52904.84,57894.51,62481.11,60905.79,72397.37,65409.02,63620.66,62893.68,39039.41,39827.09,42646.71,43303.99,47833.81,47701.96,47895.62,45908.43,58267.9,57108.87,57317.84,56484.29,97628.85,89468.82,75943.64,66517.99,47358.51,51852.24,54790.82,56295.82,45830,49639.7,58203.62,60704.33,58865.17,57083.5,55537.17,53208.8,73741.45,72905.2,70415.31,65763.01,99125.65,90528.69,81423.78,72460.07,67055.15,72864.05,71213.91,69940.49,65024.54,67916.48,66837.59,65413.23,69113.01,81750.67,88038.55,86400.23,81962.43,87242.5,88784.58,91610.86,98248.68,99714.31,94895.82,87296.41,79718.16,79547.31,84175.76,87516.41,76772.31,88931.44,98630.16,100855.83,96599.86,102444.8,101903.43,100082.12,99148.63,102669.87,100817.7,99813.85,98936.03,101237.1,100857.02,98582.38,0.74,7113960.52
200,0,146.24,37.47,89.87,74.87,32.53,112.16,600,0,546.24,37.47,489.87,74.87,432.53,112.16,1200,0,1146.24,37.47,1089.87,74.87,1032.53,112.16,1400,0,1346.24,37.47,1289.87,74.87,1232.53,112.16,1000,200,946.24,237.47,889.87,274.87,832.53,312.16,1200,200,1146.24,237.47,1089.87,274.87,1032.53,312.16,1400,200,1346.24,237.47,1289.87,274.87,1232.53,312.16,200,400,146.24,437.47,89.87,474.87,32.53,512.16,600,400,546.24,437.47,489.87,474.87,432.53,512.16,800,400,746.24,437.47,689.87,474.87,632.53,512.16,1200,400,1146.24,437.47,1089.87,474.87,1032.53,512.16,200,600,146.24,637.47,89.87,674.87,32.53,712.16,400,600,346.24,637.47,289.87,674.87,232.53,712.16,600,600,546.24,637.47,489.87,674.87,432.53,712.16,1200,600,1146.24,637.47,1089.87,674.87,1032.53,712.16,400,800,346.24,837.47,289.87,874.87,232.53,912.16,600,800,546.24,837.47,489.87,874.87,432.53,912.16,800,800,746.24,837.47,689.87,874.87,632.53,912.16,200,1000,146.24,1037.47,89.87,1074.87,32.53,1112.16,800,1000,746.24,1037.47,689.87,1074.87,632.53,1112.16,200,1200,146.24,1237.47,89.87,1274.87,32.53,1312.16,400,1200,346.24,1237.47,289.87,1274.87,232.53,1312.16,800,1200,746.24,1237.47,689.87,1274.87,632.53,1312.16,1200,1200,1146.24,1237.47,1089.87,1274.87,1032.53,1312.16,1400,1200,1346.24,1237.47,1289.87,1274.87,1232.53,1312.16,43034.27,42657.78,40484.62,38053.17,51859.45,52554.79,51025.57,49304.2,61351.92,60525.93,60487.52,56849.77,97932.54,90796.18,81798.41,73281.56,56573.37,59896.85,63827.31,65199.19,74526.76,76346.03,73326.62,66419.2,100015.33,102571.95,101043.94,96683.06,39206.75,38663.48,41040.51,41968.65,54489.76,53223.44,49469.54,44888.71,70577.33,74021.25,72496.46,66932.66,96684.49,89120.17,76900.23,69877.38,42915.61,49064.04,55974.45,58682.26,42480.86,45326.49,50027.26,53118.82,58648.34,52735.81,50284.36,49154.53,95058.38,92926.43,90753.64,82845.51,55616.42,67773.42,77503.94,78868.34,51976.16,57844,65578.58,74289.13,73784.41,70255.04,64559.73,61243.95,75346.01,71273.07,68277.81,67658.6,80828.71,80946.61,77593.26,74795.88,76587.43,88995.36,99350.55,101059.6,96438.43,102336.64,101870.78,99960.35,96877.57,102583.24,101082.79,99315.45,76429.91,87635.5,98532.14,99896.28,99043.15,101226.76,100934.61,98961.18,0.74,7163115.67
200,0,146.06,37.53,89.62,74.98,32.27,112.15,400,0,346.06,37.53,289.62,74.98,232.27,112.15,600,0,546.06,37.53,489.62,74.98,432.27,112.15,800,0,746.06,37.53,689.62,74.98,632.27,112.15,1000,0,946.06,37.53,889.62,74.98,832.27,112.15,1200,0,1146.06,37.53,1089.62,74.98,1032.27,112.15,1400,0,1346.06,37.53,1289.62,74.98,1232.27,112.15,200,200,146.06,237.53,89.62,274.98,32.27,312.15,800,200,746.06,237.53,689.62,274.98,632.27,312.15,1400,200,1346.06,237.53,1289.62,274.98,1232.27,312.15,800,400,746.06,437.53,689.62,474.98,632.27,512.15,1400,400,1346.06,437.53,1289.62,474.98,1232.27,512.15,200,600,146.06,637.53,89.62,674.98,32.27,712.15,800,600,746.06,637.53,689.62,674.98,632.27,712.15,1000,600,946.06,637.53,889.62,674.98,832.27,712.15,200,800,146.06,837.53,89.62,874.98,32.27,912.15,1200,800,1146.06,837.53,1089.62,874.98,1032.27,912.15,200,1000,146.06,1037.53,89.62,1074.98,32.27,1112.15,600,1000,546.06,1037.53,489.62,1074.98,432.27,1112.15,1000,1000,946.06,1037.53,889.62,1074.98,832.27,1112.15,1200,1000,1146.06,1037.53,1089.62,1074.98,1032.27,1112.15,200,1200,146.06,1237.53,89.62,1274.98,32.27,1312.15,800,1200,746.06,1237.53,689.62,1274.98,632.27,1312.15,1000,1200,946.06,1237.53,889.62,1274.98,832.27,1312.15,1200,1200,1146.06,1237.53,1089.62,1274.98,1032.27,1312.15,40187.08,42341.03,44683.53,44077.66,39462.24,45114.32,49020.67,49231.69,43588.12,43044.67,43451.89,46883.35,56927.93,59725.91,56077.22,48995.5,55129.67,64747.7,73109.66,76044.34,58946.82,61188.47,66464.19,70550.53,98493.92,90114.12,77026.7,66853.63,53640.02,54289.34,53752.92,52339.52,72588.16,65423.65,52158.78,45344.54,98318.35,92116.85,82133.81,74983.46,59756.02,51081.59,46678.58,44580.34,100261.51,101942.62,101287.35,98913.09,63742.15,60956.38,57337.99,54557.69,48936.35,52240.66,55576.01,57806.43,71402.9,64788.71,59610.44,55759.53,73208.07,73539.32,69267.06,65116.1,97410.69,89805.57,77442.16,67189.81,91445.97,91677.15,82934.26,75712.29,64947.5,72415.36,79859.47,87562.77,62550,63079.95,66997.86,68189.57,97769.66,91231.13,82114.92,75398.9,99049.4,102312.52,100506.35,99361.99,74969.17,88641.99,98797.22,100611.7,76502.97,87898.85,98762.03,100222.37,98873.08,101435.25,100950.7,99084.09,0.74,7110633.54
200,0,145.98,37.55,89.78,75.08,32.56,112.24,400,0,345.98,37.55,289.78,75.08,232.56,112.24,600,0,545.98,37.55,489.78,75.08,432.56,112.24,800,0,745.98,37.55,689.78,75.08,632.56,112.24,1000,0,945.98,37.55,889.78,75.08,832.56,112.24,1200,0,1145.98,37.55,1089.78,75.08,1032.56,112.24,1400,0,1345.98,37.55,1289.78,75.08,1232.56,112.24,200,200,145.98,237.55,89.78,275.08,32.56,312.24,800,200,745.98,237.55,689.78,275.08,632.56,312.24,1400,200,1345.98,237.55,1289.78,275.08,1232.56,312.24,800,400,745.98,437.55,689.78,475.08,632.56,512.24,200,600,145.98,637.55,89.78,675.08,32.56,712.24,400,600,345.98,637.55,289.78,675.08,232.56,712.24,600,600,545.98,637.55,489.78,675.08,432.56,712.24,1200,600,1145.98,637.55,1089.78,675.08,1032.56,712.24,200,800,145.98,837.55,89.78,875.08,32.56,912.24,1400,800,1345.98,837.55,1289.78,875.08,1232.56,912.24,200,1000,145.98,1037.55,89.78,1075.08,32.56,1112.24,400,1000,345.98,1037.55,289.78,1075.08,232.56,1112.24,800,1000,745.98,1037.55,689.78,1075.08,632.56,1112.24,1000,1000,945.98,1037.55,889.78,1075.08,832.56,1112.24,1400,1000,1345.98,1037.55,1289.78,1075.08,1232.56,1112.24,200,1200,145.98,1237.55,89.78,1275.08,32.56,1312.24,400,1200,345.98,1237.55,289.78,1275.08,232.56,1312.24,600,1200,545.98,1237.55,489.78,1275.08,432.56,1312.24,43117.9,45489.87,46583.3,43111.7,42474.05,47572.57,53999.84,55553.49,46322.14,47955.09,49597.01,51795.45,55241.38,57660.29,57222.73,52029.41,59650.42,67763.6,75061.13,71778.22,62755.06,66348.75,74233.87,75546.48,96958.21,91412.92,81049.43,72640.89,54379.39,53413.48,49051.88,45769.65,69902.86,64305.36,58091.24,55660.17,99620.53,99374.73,97364.93,93290.4,67609.59,70752.3,73770.23,74945,51137.48,52489.09,49397.03,46325.9,57034.09,63095.8,68564.98,66259.59,72142.79,72712.07,71803.17,71319.57,74311.89,70690.38,70677.66,74356.34,59574.02,54363.91,50488.4,49862.93,98092.06,90880.35,81532.62,75051.97,55673.25,58349.39,64017.25,68302.26,76325.94,72769.22,69848.39,67970.21,77291.71,88656.45,98761.55,100771.3,96997.23,102198.35,101513.56,99725.85,99101.71,101455.24,100879.27,99226.69,74962.9,87977.17,99200.2,100618.04,76408.62,88308.69,98955.4,100426.29,99256.41,101697.33,101241.94,99318.35,0.75,7238597.14
600,0,546,37.53,489.82,75.01,432.46,112.33,800,0,746,37.53,689.82,75.01,632.46,112.33,1100,0,946,37.53,889.82,75.01,832.46,112.33,1250,0,1300,0,1350,0,1400,0,200,200,146,237.53,89.82,275.01,32.46,312.33,1200,200,1146,237.53,1089.82,275.01,1032.46,312.33,1250,200,1300,200,1350,200,1400,200,300,400,146,437.53,89.82,475.01,32.46,512.33,1200,400,1146,437.53,1089.82,475.01,1032.46,512.33,1400,400,1346,437.53,1289.82,475.01,1232.46,512.33,1000,600,946,637.53,889.82,675.01,832.46,712.33,400,800,346,837.53,289.82,875.01,232.46,912.33,600,800,546,837.53,489.82,875.01,432.46,912.33,1000,800,946,837.53,889.82,875.01,832.46,912.33,1400,800,1346,837.53,1289.82,875.01,1232.46,912.33,200,1000,146,1037.53,89.82,1075.01,32.46,1112.33,400,1000,346,1037.53,289.82,1075.01,232.46,1112.33,600,1000,546,1037.53,489.82,1075.01,432.46,1112.33,800,1000,746,1037.53,689.82,1075.01,632.46,1112.33,1000,1000,946,1037.53,889.82,1075.01,832.46,1112.33,1200,1000,1146,1037.53,1089.82,1075.01,1032.46,1112.33,1400,1000,1346,1037.53,1289.82,1075.01,1232.46,1112.33,200,1200,146,1237.53,89.82,1275.01,32.46,1312.33,400,1200,346,1237.53,289.82,1275.01,232.46,1312.33,1000,1200,946,1237.53,889.82,1275.01,832.46,1312.33,42756.71,48044.87,51285.02,52158.36,44157.23,46711.97,51670.39,53062.24,57795.96,50751.39,50928.05,51149.84,64636.08,72174.33,81168.85,95426.33,45790.54,44772.61,42359.79,40533.43,70934.98,69284.52,60038.45,55279.86,73298.9,75128.81,81494.97,96580.38,47570.41,45476.1,46419.47,45414.59,68460.65,71694.15,73861.65,69461.8,99322.03,98879.01,94130.14,83967.93,65432.15,60731.4,55181.45,50775.41,49375.18,53931.97,59341.35,58508.28,56222,57699.76,60174.71,63856.02,66471.93,63816.92,61796.49,59227.28,97870.36,91010.65,82151.69,75446,60844.73,63457.35,67253.71,69005.77,70548,79050.07,80666.24,76259.93,66541.45,82086.71,94585.28,100969.46,62820.53,70451.45,81188.49,89695.39,73793.08,78719.34,79411.16,76298.63,76675.35,88380.48,99131.27,100808.22,99049.25,101720.23,101137.15,98903.3,76600.16,87864.37,98981.67,100936.2,98871,102630.04,101024.26,99214.43,99085.88,101508.31,101056.69,99126.34,0.75,7259405.15
800,0,746.18,37.5,689.75,75.02,632.43,112.2,1000,0,946.18,37.5,889.75,75.02,832.43,112.2,1250,0,1146.18,37.5,1089.75,75.02,1032.43,112.2,1400,0,1346.18,37.5,1289.75,75.02,1232.43,62.2,200,200,146.18,237.5,89.75,275.02,32.43,312.2,400,200,341,224,289.75,275.02,232.43,312.2,800,200,746.18,237.5,689.75,275.02,632.43,312.2,1200,200,1146.18,237.5,1089.75,275.02,1032.43,312.2,1400,200,1346.18,237.5,1289.75,275.02,1232.43,312.2,1000,400,946.18,437.5,889.75,475.02,832.43,512.2,1400,400,1346.18,437.5,1289.75,475.02,1132.43,512.2,1400,600,1346.18,637.5,1289.75,675.02,1191,726,200,800,146.18,837.5,89.75,875.02,32.43,1012.2,400,800,346.18,837.5,289.75,875.02,232.43,912.2,600,800,546.18,837.5,489.75,875.02,432.43,912.2,999,772,946.18,837.5,889.75,875.02,832.43,912.2,200,1000,146.18,1037.5,89.75,1075.02,32.43,1112.2,1200,1000,1146.18,1037.5,1089.75,1125.02,1032.43,1112.2,1400,1000,1346.18,1037.5,1289.75,1075.02,1232.43,1112.2,200,1200,146.18,1237.5,89.75,1275.02,0,1312.2,400,1200,346.18,1237.5,289.75,1275.02,232.43,1400,600,1200,546.18,1237.5,489.75,1275.02,432.43,1312.2,800,1200,746.18,1237.5,689.75,1275.02,632.43,1312.2,1000,1200,946.18,1237.5,889.75,1275.02,832.43,1312.2,1200,1200,1146.18,1237.5,1089.75,1275.02,1032.43,1312.2,42596.33,44448.79,46059.93,45196,45707.3,47065.5,50435.77,52602.26,58334.76,52939.72,56594.48,49986.23,97708.64,89655.21,75430.05,61147.04,45592.14,48258.22,50263.66,49156.45,54577.4,56120.45,56628.95,54055.65,55163.98,55060.52,55368.27,55715.84,59874.61,64083.98,66703.87,65878.74,97360.81,90530.34,77258.3,67809.93,67317.61,68693,66699.96,62109.99,99345.75,89789.59,79816.65,72578.33,99996.68,100248.98,93911.16,82038.03,51024.83,54114.66,54083.06,53587.19,54461.73,59413.99,64953.55,65184.58,63501.94,68586.01,66320.29,65770.22,66082.48,62463.86,63384.21,64624.92,66744.17,66823.07,66959.9,70225.24,75570.3,78224.27,77084.51,66899.07,99277.09,101717.85,101317.35,99438.75,80974.15,91218.62,92317.47,98234.7,75343.86,89120.77,98726.82,96931.02,75292.25,88784.04,98628.37,101263.75,75113.23,89047.51,99073.46,101080.09,76469.33,88359.4,98916.48,100134.12,98854.38,101400.08,100968.47,99172.58,0.76,7287179.91
1400,0,1346.23,37.52,1289.81,74.94,1232.34,112.12,400,200,346.23,237.52,289.81,274.94,232.34,312.12,800,200,746.23,237.52,689.81,274.94,632.34,312.12,1000,200,946.23,237.52,889.81,274.94,832.34,312.12,1200,200,1146.23,237.52,1089.81,274.94,1032.34,312.12,1250,200,1300,200,1350,200,1400,200,600,400,546.23,437.52,489.81,474.94,432.34,512.12,800,400,746.23,437.52,689.81,474.94,632.34,512.12,1400,400,1346.23,437.52,1289.81,474.94,1232.34,512.12,200,600,146.23,637.52,89.81,674.94,32.34,712.12,400,600,346.23,637.52,289.81,674.94,232.34,712.12,800,600,746.23,637.52,689.81,674.94,632.34,712.12,1400,600,1346.23,637.52,1289.81,674.94,1232.34,712.12,200,800,146.23,837.52,89.81,874.94,32.34,912.12,400,800,346.23,837.52,289.81,874.94,232.34,912.12,800,800,746.23,837.52,689.81,874.94,632.34,912.12,1000,800,946.23,837.52,889.81,874.94,832.34,912.12,1400,800,1346.23,837.52,1289.81,874.94,1232.34,912.12,400,1000,346.23,1037.52,289.81,1074.94,232.34,1112.12,1000,1000,946.23,1037.52,889.81,1074.94,832.34,1112.12,1200,1000,1146.23,1037.52,1089.81,1074.94,1032.34,1112.12,200,1200,146.23,1237.52,89.81,1274.94,32.34,1312.12,400,1200,346.23,1237.52,289.81,1274.94,232.34,1312.12,600,1200,546.23,1237.52,489.81,1274.94,432.34,1312.12,1000,1200,946.23,1237.52,889.81,1274.94,832.34,1312.12,98029.36,87493.99,71410.08,56973.64,40567.46,43810.78,42831.82,43940.64,51457.61,53699.92,52106.95,47468.42,54078.39,59645.37,66086.37,67857.53,66440.78,68326.19,63477.92,63509.19,69768.08,74270,81113.69,97307.3,43860.96,44858.9,49758.17,53205.14,65582.48,60462.62,51380.5,45782.71,97804.63,89797.09,77415.41,67153.16,44557.91,43835.13,45686.64,45892.06,60665.91,60939.35,57927.14,52654.71,59618.82,53057.57,50591.17,50948.89,97806.31,91128.12,81995.9,75313.08,51018.83,52229.88,56886.23,61214.83,72676.94,71953.04,63216.49,56627.97,53455.56,57316.7,66762.71,75742.03,76422.26,70242.77,65270.23,60543.63,99287.65,101620.59,101497.28,98840.12,75435.22,70990.63,69469.78,67560.28,75853.17,78485.16,79434.78,76690.94,98911.63,101394.77,101144.31,99119.3,74483.22,87956.92,98565.89,101044.15,76832.8,88389.36,98770.63,100902.64,96823.25,102763.7,102131.49,99680.37,98991.76,101193.43,101096.72,99275.52,0.74,7177569.52
400,0,346.08,37.55,289.91,75.04,232.43,112.35,600,0,546.08,37.55,489.91,75.04,432.43,112.35,1200,0,1146.08,37.55,1089.91,75.04,1032.43,112.35,1250,0,1300,0,1350,0,1400,0,400,200,346.08,237.55,289.91,275.04,232.43,312.35,800,200,746.08,237.55,689.91,275.04,632.43,312.35,1000,200,946.08,237.55,889.91,275.04,832.43,312.35,1400,200,1346.08,237.55,1289.91,275.04,1232.43,312.35,600,400,546.08,437.55,489.91,475.04,432.43,512.35,1000,400,946.08,437.55,889.91,475.04,832.43,512.35,1200,400,1146.08,437.55,1089.91,475.04,1032.43,512.35,1400,400,1346.08,437.55,1289.91,475.04,1232.43,512.35,200,600,146.08,637.55,89.91,675.04,32.43,712.35,400,600,346.08,637.55,289.91,675.04,232.43,712.35,600,600,546.08,637.55,489.91,675.04,432.43,712.35,400,800,346.08,837.55,289.91,875.04,232.43,912.35,1400,800,1346.08,837.55,1289.91,875.04,1232.43,912.35,200,1000,146.08,1037.55,89.91,1075.04,32.43,1112.35,400,1000,346.08,1037.55,289.91,1075.04,232.43,1112.35,200,1200,146.08,1237.55,89.91,1275.04,32.43,1312.35,400,1200,346.08,1237.55,289.91,1275.04,232.43,1312.35,600,1200,546.08,1237.55,489.91,1275.04,432.43,1312.35,800,1200,746.08,1237.55,689.91,1275.04,632.43,1312.35,1200,1200,1146.08,1237.55,1089.91,1275.04,1032.43,1312.35,1400,1200,1346.08,1237.55,1289.91,1275.04,1232.43,1312.35,41313.11,42901.91,45107.94,43021.85,45578.76,47579.86,49949.03,51636.56,66737.47,68729.52,61365.42,57931.7,69508.64,74524.16,80753.76,95996.44,54446.9,54235.01,50616.39,47396.85,47365.9,52640.58,62493.54,67730.15,59627.65,56638.86,55437.04,54784.78,97677.99,90415.4,80953.67,72062.47,73704.57,71441.77,64604.52,58113.43,62420.34,69093.56,73580.47,75804.37,70182.73,74113.42,75178.46,75413.94,99327.06,99394.29,92340.54,84994.17,44825.66,45323.02,46857.1,47536.5,57923.08,58900.94,56272.58,50483.6,77105.74,76839.53,78132.31,75540.68,70147,65294.99,57971.12,52665.84,98626.48,99928.64,95249.19,87121.75,53208.68,58067.23,64221.59,67953.06,67567.57,65579.18,66161.89,67489.58,74460.13,88402.2,98906.04,100573.51,74391.22,88967.91,99236.92,100243.08,77366.98,88759.06,99321.38,100032.22,96917.17,102863.96,101558.09,99252.7,76620.59,87797.48,98558.19,100167.14,98727.27,101279.87,100941.06,98757.05,0.75,7273962.72
